[Sat Jan 25 16:47:01 UTC 2025] VulCaN9 | Location: X: 62 Y: 85 Z: 153 | Line: 0 | 虽然有天使之箱
[Mon Feb 03 13:36:28 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -232 | Line: 2 | 
[Mon Feb 03 13:36:28 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -232 | Line: 3 | 
[Mon Feb 03 13:36:31 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -230 | Line: 0 | 
[Mon Feb 03 13:36:31 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -230 | Line: 1 | 力量5
[Mon Feb 03 13:36:31 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -230 | Line: 2 | 
[Mon Feb 03 13:36:31 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -230 | Line: 3 | 
[Mon Feb 03 13:36:34 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -228 | Line: 0 | 
[Mon Feb 03 13:36:34 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -228 | Line: 1 | 保护4
[Mon Feb 03 13:36:34 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -228 | Line: 2 | 
[Mon Feb 03 13:36:34 UTC 2025] neckProtecter | Location: X: 501 Y: 64 Z: -228 | Line: 3 | 
[Mon Feb 03 14:26:49 UTC 2025] Slatermy | Location: X: 511 Y: 65 Z: -316 | Line: 0 | 
[Mon Feb 03 14:26:49 UTC 2025] Slatermy | Location: X: 511 Y: 65 Z: -316 | Line: 1 | 批量
[Mon Feb 03 14:26:49 UTC 2025] Slatermy | Location: X: 511 Y: 65 Z: -316 | Line: 2 | 
[Mon Feb 03 14:26:49 UTC 2025] Slatermy | Location: X: 511 Y: 65 Z: -316 | Line: 3 | 
[Mon Feb 03 14:46:24 UTC 2025] YinglangSama | Location: X: -393 Y: 64 Z: 408 | Line: 0 | 我帮你把地收了放在那
[Mon Feb 03 14:46:24 UTC 2025] YinglangSama | Location: X: -393 Y: 64 Z: 408 | Line: 1 | 个大箱子里了
[Mon Feb 03 14:46:24 UTC 2025] YinglangSama | Location: X: -393 Y: 64 Z: 408 | Line: 2 | 
[Mon Feb 03 14:46:24 UTC 2025] YinglangSama | Location: X: -393 Y: 64 Z: 408 | Line: 3 | 
[Mon Feb 03 15:07:47 UTC 2025] neckProtecter | Location: X: 59 Y: 128 Z: -26 | Line: 0 | 疑似菌子吃多了
[Mon Feb 03 15:07:47 UTC 2025] neckProtecter | Location: X: 59 Y: 128 Z: -26 | Line: 1 | 才会想出这样的箱子组
[Mon Feb 03 15:07:47 UTC 2025] neckProtecter | Location: X: 59 Y: 128 Z: -26 | Line: 2 | 谁来优化一下
[Mon Feb 03 15:07:47 UTC 2025] neckProtecter | Location: X: 59 Y: 128 Z: -26 | Line: 3 | =V=
[Mon Feb 03 15:09:40 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 0 | 还少个发射器销毁
[Mon Feb 03 15:09:40 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 1 | 
[Mon Feb 03 15:09:40 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 2 | 
[Mon Feb 03 15:09:40 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 3 | 
[Mon Feb 03 15:40:18 UTC 2025] crocodile1456 | Location: X: -393 Y: 63 Z: 431 | Line: 0 | 鳄鱼的箱子不要动
[Mon Feb 03 15:40:18 UTC 2025] crocodile1456 | Location: X: -393 Y: 63 Z: 431 | Line: 1 | 
[Mon Feb 03 15:40:18 UTC 2025] crocodile1456 | Location: X: -393 Y: 63 Z: 431 | Line: 2 | 
[Mon Feb 03 15:40:18 UTC 2025] crocodile1456 | Location: X: -393 Y: 63 Z: 431 | Line: 3 | 
[Mon Feb 03 15:40:38 UTC 2025] crocodile1456 | Location: X: -405 Y: 65 Z: 426 | Line: 0 | 精修
[Mon Feb 03 15:40:38 UTC 2025] crocodile1456 | Location: X: -405 Y: 65 Z: 426 | Line: 1 | 
[Mon Feb 03 15:40:38 UTC 2025] crocodile1456 | Location: X: -405 Y: 65 Z: 426 | Line: 2 | 
[Mon Feb 03 15:40:38 UTC 2025] crocodile1456 | Location: X: -405 Y: 65 Z: 426 | Line: 3 | 
[Mon Feb 03 15:52:26 UTC 2025] Slatermy | Location: X: 59 Y: 128 Z: -26 | Line: 0 | 疑似菌子吃多了
[Mon Feb 03 15:52:26 UTC 2025] Slatermy | Location: X: 59 Y: 128 Z: -26 | Line: 1 | 才会想出这样的箱子组
[Mon Feb 03 15:52:26 UTC 2025] Slatermy | Location: X: 59 Y: 128 Z: -26 | Line: 2 | 谁来优化一下(已完成)
[Mon Feb 03 15:52:26 UTC 2025] Slatermy | Location: X: 59 Y: 128 Z: -26 | Line: 3 | =V=
[Mon Feb 03 16:46:57 UTC 2025] neckProtecter | Location: X: 476 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 16:46:57 UTC 2025] neckProtecter | Location: X: 476 Y: 64 Z: -247 | Line: 1 | 8个卖160块
[Mon Feb 03 16:46:57 UTC 2025] neckProtecter | Location: X: 476 Y: 64 Z: -247 | Line: 2 | 
[Mon Feb 03 16:46:57 UTC 2025] neckProtecter | Location: X: 476 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 16:47:15 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 16:47:15 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 1 | 160卖8个
[Mon Feb 03 16:47:15 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 2 | 
[Mon Feb 03 16:47:15 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 16:47:29 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 0 | 主城价格：
[Mon Feb 03 16:47:29 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 1 | 36卖4个
[Mon Feb 03 16:47:29 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 2 | 
[Mon Feb 03 16:47:29 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 3 | 
[Mon Feb 03 16:49:31 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 0 | 主城价格：
[Mon Feb 03 16:49:31 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 1 | 36卖4个
[Mon Feb 03 16:49:31 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 2 | 
[Mon Feb 03 16:49:31 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 3 | 
[Mon Feb 03 16:50:40 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 0 | 主城价格：
[Mon Feb 03 16:50:40 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 1 | 36卖4个（一组576）
[Mon Feb 03 16:50:40 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 2 | 570买6个（1520）
[Mon Feb 03 16:50:40 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 3 | 
[Mon Feb 03 16:52:13 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 16:52:13 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 1 | 64卖32个(一组128
[Mon Feb 03 16:52:13 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 2 | 
[Mon Feb 03 16:52:13 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 16:52:23 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 16:52:23 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 1 | 64卖32个(一组128)
[Mon Feb 03 16:52:23 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 2 | 
[Mon Feb 03 16:52:23 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 16:53:09 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 16:53:09 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 1 | 64卖32个(一组128)
[Mon Feb 03 16:53:09 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 2 | 160买8个（1280）
[Mon Feb 03 16:53:09 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 16:55:42 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 0 | 
[Mon Feb 03 16:55:42 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 1 | 做个堆叠刷线机
[Mon Feb 03 16:55:42 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 2 | 可以卖线或者羊毛
[Mon Feb 03 16:55:42 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 3 | 
[Mon Feb 03 16:56:01 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 0 | 做个堆叠刷线机
[Mon Feb 03 16:56:01 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 1 | 可以卖线或者羊毛
[Mon Feb 03 16:56:01 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 2 | 也可以换绿宝石
[Mon Feb 03 16:56:01 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 3 | 渔夫现在比较多
[Mon Feb 03 16:56:07 UTC 2025] neckProtecter | Location: X: 510 Y: 65 Z: -326 | Line: 0 | 
[Mon Feb 03 16:56:07 UTC 2025] neckProtecter | Location: X: 510 Y: 65 Z: -326 | Line: 1 | 
[Mon Feb 03 16:56:07 UTC 2025] neckProtecter | Location: X: 510 Y: 65 Z: -326 | Line: 2 | 
[Mon Feb 03 16:56:07 UTC 2025] neckProtecter | Location: X: 510 Y: 65 Z: -326 | Line: 3 | 
[Mon Feb 03 16:56:12 UTC 2025] neckProtecter | Location: X: 511 Y: 65 Z: -326 | Line: 0 | 
[Mon Feb 03 16:56:12 UTC 2025] neckProtecter | Location: X: 511 Y: 65 Z: -326 | Line: 1 | 
[Mon Feb 03 16:56:12 UTC 2025] neckProtecter | Location: X: 511 Y: 65 Z: -326 | Line: 2 | 
[Mon Feb 03 16:56:12 UTC 2025] neckProtecter | Location: X: 511 Y: 65 Z: -326 | Line: 3 | 
[Mon Feb 03 17:27:33 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 0 | 还少个发射器销毁
[Mon Feb 03 17:27:33 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 1 | 
[Mon Feb 03 17:27:33 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 2 | ←
[Mon Feb 03 17:27:33 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 3 | 太给力了
[Mon Feb 03 17:38:55 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:38:55 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组512
[Mon Feb 03 17:38:55 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 
[Mon Feb 03 17:38:55 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:39:42 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:39:42 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组256
[Mon Feb 03 17:39:42 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 卖：一组32
[Mon Feb 03 17:39:42 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:40:16 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 0 | 主城价格：
[Mon Feb 03 17:40:16 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 1 | 买：一组1520
[Mon Feb 03 17:40:16 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 2 | 卖：一组576
[Mon Feb 03 17:40:16 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 3 | 
[Mon Feb 03 17:40:41 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 0 | 主城价格：
[Mon Feb 03 17:40:41 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 1 | 买：一组1280
[Mon Feb 03 17:40:41 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 2 | 卖：一组128
[Mon Feb 03 17:40:41 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -247 | Line: 3 | 
[Mon Feb 03 17:49:49 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:49:49 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组256
[Mon Feb 03 17:49:49 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 卖：一组32
[Mon Feb 03 17:49:49 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:53:03 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:53:03 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组256
[Mon Feb 03 17:53:03 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 卖：一组32
[Mon Feb 03 17:53:03 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:53:14 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:53:14 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组256
[Mon Feb 03 17:53:14 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 卖：一组32
[Mon Feb 03 17:53:14 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:53:25 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 0 | 主城价格：
[Mon Feb 03 17:53:25 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 1 | 买：一组256
[Mon Feb 03 17:53:25 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 2 | 卖：一组32
[Mon Feb 03 17:53:25 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -251 | Line: 3 | 
[Mon Feb 03 17:56:57 UTC 2025] neckProtecter | Location: X: 509 Y: 67 Z: -318 | Line: 0 | 
[Mon Feb 03 17:56:57 UTC 2025] neckProtecter | Location: X: 509 Y: 67 Z: -318 | Line: 1 | 泥土
[Mon Feb 03 17:56:57 UTC 2025] neckProtecter | Location: X: 509 Y: 67 Z: -318 | Line: 2 | 
[Mon Feb 03 17:56:57 UTC 2025] neckProtecter | Location: X: 509 Y: 67 Z: -318 | Line: 3 | 
[Mon Feb 03 18:43:25 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 0 | 搞定了
[Mon Feb 03 18:43:25 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 1 | 应该能用了   吧
[Mon Feb 03 18:43:25 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 2 | ←
[Mon Feb 03 18:43:25 UTC 2025] neckProtecter | Location: X: 58 Y: 128 Z: -26 | Line: 3 | 太给力了
[Mon Feb 03 18:45:37 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 0 | 堆叠刷线机做好了
[Mon Feb 03 18:45:37 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 1 | 可以卖线或者羊毛
[Mon Feb 03 18:45:37 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 2 | 也可以换绿宝石
[Mon Feb 03 18:45:37 UTC 2025] neckProtecter | Location: X: 508 Y: 65 Z: -326 | Line: 3 | 渔夫现在比较多
[Mon Feb 03 18:45:49 UTC 2025] neckProtecter | Location: X: 509 Y: 65 Z: -326 | Line: 0 | 
[Mon Feb 03 18:45:49 UTC 2025] neckProtecter | Location: X: 509 Y: 65 Z: -326 | Line: 1 | 下一步要做大点的
[Mon Feb 03 18:45:49 UTC 2025] neckProtecter | Location: X: 509 Y: 65 Z: -326 | Line: 2 | 甘蔗机
[Mon Feb 03 18:45:49 UTC 2025] neckProtecter | Location: X: 509 Y: 65 Z: -326 | Line: 3 | 了
[Mon Feb 03 18:51:10 UTC 2025] neckProtecter | Location: X: 481 Y: 64 Z: -246 | Line: 0 | 还有需要卖什么
[Mon Feb 03 18:51:10 UTC 2025] neckProtecter | Location: X: 481 Y: 64 Z: -246 | Line: 1 | 可以留言~
[Mon Feb 03 18:51:10 UTC 2025] neckProtecter | Location: X: 481 Y: 64 Z: -246 | Line: 2 | 
[Mon Feb 03 18:51:10 UTC 2025] neckProtecter | Location: X: 481 Y: 64 Z: -246 | Line: 3 | 
[Tue Feb 04 03:33:17 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 0 | 主城价格：
[Tue Feb 04 03:33:17 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 1 | 买：一组1520
[Tue Feb 04 03:33:17 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 2 | 卖：一组576
[Tue Feb 04 03:33:17 UTC 2025] neckProtecter | Location: X: 479 Y: 64 Z: -249 | Line: 3 | 【这里买是一组300】
